C1,NC1,C1,NC1,C0,NC0,y,temppred
0.2228618648529053,0.8244000000000004,0.38663422323309854,0.5603223030670831,0.3244784124768298,0.6655215769498243,2,1
0.17372535148288892,0.8472000000000004,0.20784633567644206,0.7391101906237394,0.7634334154253422,0.22656658145189287,2,2
0.18303515774167103,0.8699999999999999,0.30805519277738486,0.638901362029366,0.6135403388479481,0.37645963762117474,2,2
0.16542696644637897,0.8699999999999999,0.22668519681951269,0.7202713508605959,0.8057873544983242,0.18421267639243086,2,2
0.16907760321472,0.8585999999999996,0.22416052120353858,0.7227960122232853,0.7986249600493389,0.1913750164197839,2,2
0.17070816416844076,0.8585999999999996,0.19579110152617749,0.751165424774004,0.8758682262835293,0.11413180460722548,2,2
0.18448357848291813,0.8585999999999996,0.3322203678525012,0.614736172700965,0.563918748988276,0.42608122748084676,2,2
0.17009566006245821,0.8699999999999999,0.3067706722860751,0.640185868267391,0.5751099492073058,0.41489005641626286,2,2
0.18188736108386,0.8130000000000001,0.28082965307961344,0.6661268803472103,0.621024393031908,0.36897559574686967,2,2
0.16740732035222264,0.8699999999999999,0.21681900483525318,0.730137514338286,0.836453472017205,0.15354651870520222,2,2
0.17225491221884023,0.8585999999999996,0.2341924316696499,0.7127640946305316,0.7938157932571741,0.1961841909864675,2,2
0.225766821647727,0.7560000000000001,0.4209785870863044,0.5259779534671617,0.26732022203777145,0.7226797958954521,2,1
0.18531079946186232,0.8699999999999999,0.2279349889547928,0.7190215373453889,0.7417584613343944,0.24824152679650682,2,2
0.19565747664389405,0.8244000000000004,0.28942161144173667,0.6575349148584447,0.5528917621571084,0.4371082421707072,2,2
0.2626569476086161,0.7445999999999999,0.40969813564963964,0.5372583906505419,0.243199674356502,0.7468003558863764,2,1
0.1902955207327138,0.8472000000000004,0.26465455133189325,0.6823019749682885,0.6259026897181637,0.3640973178490348,2,2
0.2939191712586776,0.7332,0.42165900749123614,0.5252974903023763,0.17807193429884705,0.8119280713247217,2,1
0.1700656823147898,0.8585999999999996,0.1930806998190672,0.7538758407343988,0.859627772609047,0.1303722469438677,2,2
0.1730300100233244,0.8585999999999996,0.20326390044067216,0.7436926329861516,0.8419054334391719,0.14809457024076708,2,2
0.1772590234518051,0.8585999999999996,0.29043104620809146,0.65652548009209,0.6391898072698841,0.35081017049499175,2,2
0.2099486644807069,0.8699999999999999,0.23625533382892608,0.7107011995978978,0.7370172766809876,0.2529827477310015,2,2
0.17733405973911284,0.8472000000000004,0.2751027875506359,0.67185375300283,0.7221912466919942,0.26780873690377105,2,2
0.28854595074584516,0.699,0.39784816617551066,0.5491083601246709,0.15000330731246778,0.8399966736917911,2,1
0.18518876192258754,0.8699999999999999,0.307873377650717,0.6390831486494644,0.6290373573095903,0.3609626502576082,2,2
0.17157653496680053,0.8358000000000002,0.28894002123293666,0.658016505067245,0.6785873466699021,0.311412644700382,2,2
0.1702350113713223,0.8358000000000002,0.2252523183470187,0.7217042222064475,0.843341335246874,0.1466586771793987,2,2
0.1754694805632467,0.8699999999999999,0.29065953794562305,0.6562969883545585,0.6993343434789906,0.2906656602009483,2,2
0.16505255282858144,0.8699999999999999,0.2078244769303695,0.7391320493698121,0.837010375789974,0.15298962659421178,2,2
0.1712338744889135,0.8585999999999996,0.25356308998854266,0.6933934363116387,0.7023465295003808,0.2876534949116085,2,2
0.1669883705833684,0.8472000000000004,0.19309027089968964,0.7538662625271341,0.872388867340917,0.11761113990234291,2,2
0.1811392860920533,0.8585999999999996,0.2802140779930613,0.6667424625604048,0.6933054810399594,0.29669453235812804,2,2
0.1661338210520537,0.8585999999999996,0.1987517325639724,0.7482048008628513,0.8399000918968863,0.15009989655795308,2,2
0.4692105760643447,0.4824000000000001,0.2837097931509433,0.6632467474025229,0.14770392994466033,0.842296068552266,2,0
0.3004700116468513,0.7332,0.4466008870332138,0.5003556392669677,0.1568238834189332,0.8331761121625485,2,1
0.17546460951825846,0.8585999999999996,0.20628730427804204,0.7406692148954971,0.8054980185674583,0.18450200001364173,2,2
0.1637655063121215,0.8699999999999999,0.18506882742695188,0.7618876917465875,0.8836156610530356,0.10638437275316405,2,2
0.18794732917910037,0.8585999999999996,0.2692650299051534,0.6776915106483128,0.67949218782342,0.31050783140555677,2,2
0.16912507095233256,0.8585999999999996,0.22967408632817476,0.7172824542252915,0.8050642493704091,0.18493572709871378,2,2
0.16867209099064703,0.8699999999999999,0.2710900545389756,0.6758664575079214,0.7408675973560499,0.2491323998451233,2,2
0.18717377441136734,0.7788000000000003,0.3302676277678946,0.6166889127855716,0.6006342637062072,0.389365754874893,2,2
0.17635915980442715,0.8130000000000001,0.2545866880613824,0.6923698453654412,0.761610259649028,0.22838975763631905,2,2
0.44434820339161424,0.42539999999999983,0.3183967320317807,0.628559794268401,0.13481449224326922,0.8551855133802995,2,0
0.24630062689884852,0.8016000000000002,0.460475518666143,0.4864810076340386,0.25696881971566576,0.7330311735982477,2,1
0.20573865688572762,0.8016000000000002,0.3814153258282206,0.565541200471961,0.5290077173979386,0.46099229923953183,2,2
0.1891666375367538,0.8472000000000004,0.39095339005097096,0.5560031362492106,0.4280533059576283,0.5619466821732729,2,2
0.1647711034702218,0.8699999999999999,0.20074551185732303,0.7462110286961432,0.8436370468471361,0.14636295748067935,2,2
0.19600779855665953,0.7902000000000001,0.34813729295730594,0.5988192618494448,0.5213623021747755,0.46863772871597953,2,2
0.25530765437872516,0.8358000000000002,0.4642692214530447,0.48268731910042145,0.1651969627515129,0.8248030273230179,2,1
0.23298484881442527,0.7902000000000001,0.368990621158351,0.577965919395115,0.2935350184875986,0.6964649877838467,2,1
0.17322340339059417,0.8699999999999999,0.24445723813824038,0.7024992952885833,0.7313431793959245,0.25865679577744527,2,2
0.16927270052433013,0.8358000000000002,0.19994094244708185,0.7470155981063844,0.8753804555602693,0.11461957727411518,2,2
0.19991188554038172,0.8244000000000004,0.3536947459635527,0.5932618088431979,0.5356038933546646,0.4543960870017175,2,2
0.16769539048879042,0.8699999999999999,0.23306319248157994,0.7138933480718863,0.7955173757262852,0.19448262147488807,2,2
0.16753928948485333,0.8699999999999999,0.29815987798027366,0.6487966483199079,0.6917325884362926,0.2982674333841905,2,2
0.1771622091780538,0.8585999999999996,0.203411186757295,0.7435453395428865,0.8757827065758081,0.11421731718830438,2,2
0.2114910403044328,0.7788000000000003,0.39650521278174033,0.5504513277717258,0.5295784770550935,0.4604215415260066,2,2
0.16732537760423577,0.8699999999999999,0.20618247136966045,0.7407740620571633,0.8602019726587377,0.12979805920383203,2,2
0.1697152568226275,0.8585999999999996,0.2436480493296748,0.7033084769705068,0.7428237898536352,0.2471762280795885,2,2
0.16701493855766628,0.8699999999999999,0.22966654634061068,0.7172899799595709,0.8264983794005019,0.16350163982847468,2,2
0.167836810222916,0.8699999999999999,0.19635799741537677,0.7505985431380894,0.8676331607321037,0.12236686886289844,2,2
0.17318326935042508,0.8585999999999996,0.24452880231815835,0.7024277097287385,0.7378519086920695,0.25214809628362245,2,2
0.1719489009110824,0.8699999999999999,0.2542260759581691,0.692730464595297,0.7609920673702072,0.2290079162255578,2,2
0.1781558031787043,0.7902000000000001,0.3062433205728945,0.6407132057272868,0.5901314827131189,0.3998685170795605,2,2
0.16557253547647727,0.8699999999999999,0.19556981215580652,0.7513867212710174,0.875099917229362,0.11490009940810823,2,2
0.17413787931670316,0.8699999999999999,0.27114373240885525,0.675812808144611,0.7247846079411713,0.2652153814854829,2,2
0.18972602387614873,0.7674000000000001,0.3575927792134493,0.5893637470867324,0.5055022683848506,0.48449773788659456,2,2
0.1754079158347586,0.8585999999999996,0.2754394300875456,0.6715170962126359,0.7340705243939938,0.25592948835621704,2,2
0.18990734657411987,0.8699999999999999,0.3514326666147813,0.5955238739386849,0.5809165168554887,0.40908348941595646,2,2
0.1728423414385837,0.8699999999999999,0.2030574914994447,0.7438990490540214,0.8448769219357035,0.14512310895505157,2,2
0.20077200360712802,0.8585999999999996,0.39339149990496425,0.5535650263952173,0.4090606452195541,0.5809393455028533,2,2
0.4870361655981645,0.5166000000000003,0.29728735828192343,0.6496691822715427,0.10132588026316267,0.8886741098113681,1,0
0.24998475363772849,0.7674000000000001,0.43452682139769844,0.5124297049024832,0.2984555391498233,0.6915444515725839,1,1
0.35640474923589954,0.5508000000000001,0.3956420654960301,0.5513144608041516,0.11620677393415697,0.8737932116052377,1,1
0.2085056153546209,0.8130000000000001,0.33051887087200005,0.6164376554281815,0.5173916873828225,0.47260831888862265,1,2
0.2183068712079007,0.8130000000000001,0.4139962619511977,0.5329602786022685,0.2880572555790777,0.7019427519881206,1,1
0.36902971755732655,0.5963999999999998,0.4062686330194058,0.5406878790274912,0.10095025503117103,0.8890497356912362,1,1
0.34950668965837234,0.6419999999999998,0.42078979943524236,0.5261667126116546,0.10761580034442567,0.8823841975046239,1,1
0.18067445272051771,0.8585999999999996,0.4243727386744126,0.5225838018790536,0.4443451872286589,0.5456548164512801,1,2
0.44679710164277453,0.5736000000000003,0.35335103959000624,0.5936054724568904,0.10254958078913064,0.8874504290456356,1,0
0.18647031305769216,0.8585999999999996,0.360030572826966,0.5869259677265001,0.4299263427651447,0.5600736609147944,1,2
0.24660845147837762,0.8244000000000004,0.4718545656370081,0.4751019891697427,0.22188111274760697,0.7681188753832943,1,1
0.37538483766887504,0.5963999999999998,0.4201801666342693,0.5267763596659123,0.1049087300378343,0.8850912797969319,1,1
0.3735948331687761,0.5736000000000003,0.391530135415948,0.5554263908842337,0.10518321720154386,0.8848167900417161,1,1
0.17928931035891824,0.8472000000000004,0.3102113555120386,0.636745170788143,0.5922305078257685,0.3977694945584174,1,2
0.3775162812543952,0.5166000000000003,0.39680253652697023,0.5501539755199267,0.10125772785881289,0.8887422819759534,1,0
0.3710441732696865,0.699,0.42439169843922486,0.5225648278609565,0.10877068439255587,0.8812293315970379,1,1
0.3371225531619528,0.7674000000000001,0.41818995466439624,0.5287665573825007,0.10816456411195835,0.8818354330892147,1,1
0.18979178371533104,0.8585999999999996,0.3982480556446573,0.5487084706555241,0.46004364516631424,0.529956333894315,1,2
0.49988106242401015,0.4596,0.35018635407116094,0.5967701864823053,0.09677830501742982,0.8932217135636702,1,0
0.32294050352677056,0.5736000000000003,0.4033442554390949,0.5436122708610868,0.13399968241194016,0.8560003238595051,1,1
0.20205859036860258,0.8585999999999996,0.4377724878311157,0.5091840384690659,0.35029221749720363,0.6397077861827352,1,1
0.3282287156775378,0.6647999999999997,0.4052545717280843,0.5417019545720972,0.17233593646236084,0.817664083414492,1,1
0.28788078079638274,0.7902000000000001,0.4444077341287033,0.5025488206780474,0.1649962683636209,0.825003752161109,1,1
0.18519594080759133,0.8472000000000004,0.37747408752026773,0.5694824387799138,0.507075206171948,0.48292482731031333,1,2
0.5466214903499769,0.42539999999999983,0.23786189749137213,0.7090946430620939,0.09694818959287972,0.8930517910874407,1,0
0.34712859584766886,0.6533999999999996,0.4268429527179055,0.5201135878355607,0.12857721075389691,0.8614227786727574,1,1
0.30318344961871274,0.7103999999999999,0.368710079777759,0.5782464465224223,0.21499599782228468,0.7750040016464566,1,1
0.18282974964121115,0.8699999999999999,0.34201160783353063,0.6049449184666509,0.54740810751293,0.4425918961670089,1,2
0.3758080927869548,0.6305999999999997,0.3761279792702717,0.5708285185233406,0.12152156850566032,0.868478413146475,1,1
0.28690135005453354,0.699,0.43024794838739483,0.5167085636595021,0.14320733371299246,0.8467926654318106,1,1
0.4426550309927567,0.4938000000000002,0.34364507144637735,0.6033114691070888,0.10347497529309725,0.8865250410204347,1,0
0.5231432769265382,0.4596,0.2865685348116833,0.6603879772352135,0.0970759832470313,0.8929240324186241,1,0
0.3203700081887453,0.7103999999999999,0.40878257324384604,0.5381739530563356,0.13725096061799832,0.8527490382028663,1,1
0.5280897094850955,0.5508000000000001,0.32380715905479757,0.6231493672453837,0.09846105298270347,0.8915389422748399,1,0
0.41946728723982113,0.5850000000000002,0.38057190242020983,0.5663846238799717,0.12773118465154068,0.8622688274507939,1,0
0.2412004119520602,0.8472000000000004,0.471287906489165,0.47566861981101644,0.1599687791938367,0.8300312329084977,1,1
0.31712607784893204,0.7332,0.42762651278661645,0.5193300277668497,0.119078985063926,0.8709210140808767,1,1
0.45108159014453053,0.5052000000000002,0.3509421347161997,0.5960143915839816,0.09993717432022091,0.8900628358384836,1,0
0.283334758627933,0.7674000000000001,0.44655426164295364,0.5004022931637971,0.13615148321441978,0.8538484997334687,1,1
0.41156501287170083,0.5508000000000001,0.35858019311117084,0.5883763474422952,0.10656478714994763,0.8834351987133857,1,0
0.4285421882339146,0.5508000000000001,0.3617515890308049,0.5852049515226613,0.12923974516910056,0.8607602494405665,1,0
0.28191821807985723,0.7788000000000003,0.42154213924615275,0.5254144013073134,0.18986500351636307,0.800135015064737,1,1
