features,XGB_acc,XGB_pre,XGB_rec,XGB_f1,XGB_acc_cv,XGB_acc_cv_std
"(1, 3, 6, 7)",0.6816666666666666,0.6800986350937732,0.6816666666666666,0.6801980352566662,0.6733410525901344,0.011641227517220097
"(1, 3, 6, 8)",0.685,0.6830104809061845,0.685,0.6828583483802113,0.6654411863804901,0.01219185588828844
"(1, 3, 6, 9)",0.675,0.6744716700670333,0.675,0.6738528827022001,0.6644876101953248,0.00978093233284334
"(1, 3, 6, 10)",0.685,0.6842787170910439,0.685,0.6840459385131097,0.672660096023163,0.008468318474334394
"(1, 3, 6, 11)",0.6866666666666666,0.6875,0.6866666666666666,0.6865515436944009,0.6161957882159997,0.0442009108980002
"(1, 3, 7, 8)",0.6716666666666666,0.6668133020386279,0.6716666666666666,0.6671182123804464,0.6728156244723534,0.012600397248706546
"(1, 3, 7, 9)",0.6733333333333333,0.6704773787244155,0.6733333333333333,0.6700896140896141,0.6725432282166663,0.012293741420456465
"(1, 3, 7, 10)",0.685,0.6842219508886175,0.685,0.6840834737160922,0.6805016343321044,0.011997259804931966
"(1, 3, 7, 11)",0.68,0.6740592692809654,0.68,0.6746230089860774,0.6253797389763031,0.045072705931333876
"(1, 3, 8, 9)",0.67,0.6664995733425804,0.67,0.6663106210301832,0.6610240262341158,0.008921532444669703
"(1, 3, 8, 10)",0.685,0.6850497783990412,0.685,0.6846742440540733,0.6744111293586922,0.008495580801178704
"(1, 3, 8, 11)",0.6833333333333333,0.6817658477188864,0.6833333333333333,0.6813311251068539,0.615145007696542,0.04456979306370839
"(1, 3, 9, 10)",0.68,0.6794428520401251,0.68,0.6791347004084778,0.6734965999683507,0.00846755509081858
"(1, 3, 9, 11)",0.675,0.6712091502524113,0.675,0.671948851357846,0.6137049366142635,0.04264173756027194
"(1, 3, 10, 11)",0.68,0.6791011823228319,0.68,0.6794139154016324,0.6240175986940487,0.04491995832576771
"(1, 4, 5, 6)",0.6783333333333333,0.6741579998824843,0.6783333333333333,0.6755211287888749,0.6715900608984624,0.013954691235595881
"(1, 4, 5, 7)",0.675,0.672930176312411,0.675,0.6732895723896543,0.6780108395174461,0.013251354873608583
"(1, 4, 5, 8)",0.6766666666666666,0.6739050330021602,0.6766666666666666,0.6747835354767466,0.6733021004404407,0.012171231525507475
"(1, 4, 5, 9)",0.6716666666666666,0.6697222138632268,0.6716666666666666,0.6703835749988846,0.6708309388115449,0.012872761904055747
"(1, 4, 5, 10)",0.67,0.6702395173719701,0.67,0.6700148740451008,0.6738664012060062,0.01263801543367492
"(1, 4, 5, 11)",0.68,0.6768604745970145,0.68,0.6775440529404662,0.624718177089367,0.045052961165964585
"(1, 4, 6, 7)",0.6716666666666666,0.6666905200027261,0.6716666666666666,0.6682515646987709,0.6739831554383471,0.013983484219264519
"(1, 4, 6, 8)",0.68,0.6772879630022487,0.68,0.6776062319597219,0.6712591550234228,0.014101035383749872
"(1, 4, 6, 9)",0.68,0.6772797070665344,0.68,0.6775015469939244,0.6685154759930735,0.012130598032085037
"(1, 4, 6, 10)",0.6816666666666666,0.6819070431910613,0.6816666666666666,0.6815279799099273,0.6745085343406604,0.01124778470135874
"(1, 4, 6, 11)",0.6683333333333333,0.6631060607787146,0.6683333333333333,0.664490252948426,0.6196980252482921,0.04482975231660633
"(1, 4, 7, 8)",0.6733333333333333,0.6659222890930208,0.6733333333333333,0.6683480305702528,0.6758511020100355,0.013941342495576487
"(1, 4, 7, 9)",0.665,0.6608673447684947,0.665,0.6616975915472982,0.6716675676883042,0.013107116687979236
"(1, 4, 7, 10)",0.6716666666666666,0.6704957424826852,0.6716666666666666,0.6708331545798681,0.6757926340345402,0.01278545168681623
"(1, 4, 7, 11)",0.6683333333333333,0.661498958557782,0.6683333333333333,0.6636060613187209,0.6256326307636044,0.04351572076049555
"(1, 4, 8, 9)",0.66,0.6561383783453034,0.66,0.6572550721040314,0.6701111436690358,0.011990884075104635
"(1, 4, 8, 10)",0.6766666666666666,0.679163812579614,0.6766666666666666,0.677731514033616,0.6736329116703502,0.010547965348868362
"(1, 4, 8, 11)",0.665,0.658542442328794,0.665,0.6603804617574067,0.6202624055157668,0.04376457477270994
"(1, 4, 9, 10)",0.675,0.6762258121794205,0.675,0.6754572187435969,0.6745474599897178,0.011530968471487369
"(1, 4, 9, 11)",0.665,0.6594964871401329,0.665,0.6613168716416025,0.6193670890868108,0.04244007200600112
"(1, 4, 10, 11)",0.6866666666666666,0.6828174413484781,0.6866666666666666,0.6837151240624458,0.622110711330082,0.044341295262393415
"(1, 5, 6, 7)",0.68,0.6763292263292264,0.68,0.6772545098967788,0.6746838246929902,0.016157872360064107
"(1, 5, 6, 8)",0.6766666666666666,0.6734359941336686,0.6766666666666666,0.6744854743649925,0.6702864870226384,0.01779038248890071
"(1, 5, 6, 9)",0.6716666666666666,0.6664414756082351,0.6716666666666666,0.6679512490457765,0.6618025316436527,0.01247656384267995
"(1, 5, 6, 10)",0.6933333333333334,0.6927194594219718,0.6933333333333334,0.6927219124819944,0.669605265449303,0.014488253260954324
"(1, 5, 6, 11)",0.675,0.6765579085708977,0.675,0.6752967078825903,0.6206907353018006,0.04791707119848735
"(1, 5, 7, 8)",0.6683333333333333,0.663572759429501,0.6683333333333333,0.6646577284278368,0.673555033871599,0.015714195103298148
"(1, 5, 7, 9)",0.6733333333333333,0.6664822560713003,0.6733333333333333,0.6677748079244339,0.6717842727051775,0.013049439975615812
"(1, 5, 7, 10)",0.6933333333333334,0.691390925871815,0.6933333333333334,0.6917369557490018,0.6782444426272579,0.013982866266911786
"(1, 5, 7, 11)",0.6833333333333333,0.6828315423046364,0.6833333333333333,0.6820186230520576,0.6271115555646415,0.045425310520684305
"(1, 5, 8, 9)",0.67,0.6663845663845664,0.67,0.667107300032214,0.662775672870087,0.013526746452876229
"(1, 5, 8, 10)",0.6933333333333334,0.6962418660894428,0.6933333333333334,0.6945119800694867,0.673030003263364,0.015047364901732444
"(1, 5, 8, 11)",0.665,0.6662757110641527,0.665,0.6647461170160828,0.6113120805801067,0.0474022906268144
"(1, 5, 9, 10)",0.685,0.6831707591799955,0.685,0.6839595980435675,0.6686711861609134,0.01167110242178185
"(1, 5, 9, 11)",0.6716666666666666,0.6717870552949088,0.6716666666666666,0.6709242841728921,0.6101248861419086,0.04637365745972484
"(1, 5, 10, 11)",0.6833333333333333,0.6871759048461693,0.6833333333333333,0.6846784977272977,0.6172078778063228,0.04929544918028127
"(1, 6, 7, 8)",0.6633333333333333,0.656088698932005,0.6633333333333333,0.6573811512038726,0.6662004220415636,0.016661149760694192
"(1, 6, 7, 9)",0.67,0.664257639008025,0.67,0.6655441609879046,0.6635540495622474,0.013961051643956682
"(1, 6, 7, 10)",0.6833333333333333,0.6798611453715515,0.6833333333333333,0.680905369689211,0.6694105198440552,0.0122902043969976
"(1, 6, 7, 11)",0.6716666666666666,0.6685537355848609,0.6716666666666666,0.668777787706858,0.6210409374259402,0.04665527097326383
"(1, 6, 8, 9)",0.6766666666666666,0.6720825280575051,0.6766666666666666,0.6727066020603718,0.6580865556214286,0.015182782340337979
"(1, 6, 8, 10)",0.6816666666666666,0.6810633159837356,0.6816666666666666,0.6808424443576727,0.667679089407847,0.012524958278119789
"(1, 6, 8, 11)",0.6733333333333333,0.673328065969195,0.6733333333333333,0.6723765974233418,0.610845540662198,0.04891907803707292
"(1, 6, 9, 10)",0.685,0.6836525283404672,0.685,0.6835809212504206,0.6640207939136367,0.010985794235425906
"(1, 6, 9, 11)",0.6716666666666666,0.6677360490029619,0.6716666666666666,0.6688557670820208,0.6051439893149434,0.043442210536624275
"(1, 6, 10, 11)",0.6783333333333333,0.6795751971654763,0.6783333333333333,0.6787206099991856,0.6068949431485633,0.04385165294012825
"(1, 7, 8, 9)",0.67,0.6604071114626263,0.67,0.6620797800367861,0.659195372534589,0.01410712039099858
"(1, 7, 8, 10)",0.685,0.6822742579909392,0.685,0.6831715284165925,0.671025570842637,0.012040920773596156
"(1, 7, 8, 11)",0.6683333333333333,0.6678314536770419,0.6683333333333333,0.6672127043750532,0.6150286396163314,0.04821797194475554
"(1, 7, 9, 10)",0.6716666666666666,0.6693855073989721,0.6716666666666666,0.6702502090900094,0.6705195639055276,0.012162523864274199
"(1, 7, 9, 11)",0.6733333333333333,0.6689225589225589,0.6733333333333333,0.6701503759398496,0.6118568541624549,0.045458163698168214
"(1, 7, 10, 11)",0.69,0.6863875871966262,0.69,0.6876525669326278,0.6207875761987942,0.04440841716886763
"(1, 8, 9, 10)",0.6866666666666666,0.6859041217017343,0.6866666666666666,0.6857569742722027,0.6655968851909144,0.010419929801892424
"(1, 8, 9, 11)",0.6616666666666666,0.6564133507391442,0.6616666666666666,0.657927993131157,0.5827871627888663,0.04751885800209704
"(1, 8, 10, 11)",0.6833333333333333,0.6844814454350537,0.6833333333333333,0.6837503182279467,0.6092107315462818,0.04824287003312209
"(1, 9, 10, 11)",0.675,0.675003696219999,0.675,0.6749264806243874,0.6137053341238093,0.04389988663203185
"(2, 3, 4, 5)",0.5416666666666666,0.530975076074195,0.5416666666666666,0.53427306846086,0.583251896877695,0.019216155316036675
"(2, 3, 4, 6)",0.5466666666666666,0.5371875358330467,0.5466666666666666,0.5405432777691366,0.5680554363026918,0.0197948910647705
"(2, 3, 4, 7)",0.545,0.5329866494401378,0.545,0.5364721631624537,0.567549349863673,0.017825076916500763
"(2, 3, 4, 8)",0.5616666666666666,0.5508267629717195,0.5616666666666666,0.5536628407559052,0.569145025111246,0.01935591985466835
"(2, 3, 4, 9)",0.5516666666666666,0.5436239046227889,0.5516666666666666,0.5458105193766041,0.5656230299616196,0.017267810547568062
"(2, 3, 4, 10)",0.5483333333333333,0.5379433749382977,0.5483333333333333,0.5406106519742884,0.5679190337413674,0.016361114647674407
"(2, 3, 4, 11)",0.5666666666666667,0.5520644345483534,0.5666666666666667,0.5550886633562163,0.5125039353445044,0.04030221564920432
"(2, 3, 5, 6)",0.5183333333333333,0.5097134132017853,0.5183333333333333,0.5121718445864345,0.553188851863714,0.011022961340665199
"(2, 3, 5, 7)",0.51,0.49693787523962557,0.51,0.5005515944046594,0.5564381933228997,0.01151010849098572
"(2, 3, 5, 8)",0.5266666666666666,0.5138213270598743,0.5266666666666666,0.5145007005187263,0.5511846011616365,0.009892163235863682
"(2, 3, 5, 9)",0.5233333333333333,0.5116214484748968,0.5233333333333333,0.5126878793088973,0.5480128384225913,0.008421970366730784
"(2, 3, 5, 10)",0.5333333333333333,0.5249065816649355,0.5333333333333333,0.5273088908750587,0.5503868411468567,0.010783835837672357
"(2, 3, 5, 11)",0.5416666666666666,0.531660846626443,0.5416666666666666,0.5341361986036469,0.5081261967876686,0.045829434945938885
"(2, 3, 6, 7)",0.5283333333333333,0.5136431069572255,0.5283333333333333,0.5163420977977236,0.5459314557253867,0.015409726698691673
"(2, 3, 6, 8)",0.5133333333333333,0.49677840232013903,0.5133333333333333,0.4999202551834131,0.5421760391845982,0.014996989465106027
"(2, 3, 6, 9)",0.5116666666666667,0.4970447457864677,0.5116666666666667,0.5008925189169363,0.5448614281722965,0.016711277024362238
"(2, 3, 6, 10)",0.515,0.5093702593702594,0.515,0.5114613623256313,0.54795501403398,0.01422386445173165
"(2, 3, 6, 11)",0.5366666666666666,0.5217251112119697,0.5366666666666666,0.523579935054204,0.49413568931562485,0.04207758700265294
"(2, 3, 7, 8)",0.515,0.4939859718340731,0.515,0.4976920322851932,0.5410861853696801,0.011529720536040641
"(2, 3, 7, 9)",0.5216666666666666,0.504192733056109,0.5216666666666666,0.5069036983960048,0.5410083530005914,0.012041371239146472
"(2, 3, 7, 10)",0.5183333333333333,0.5028808619806663,0.5183333333333333,0.5063330392102265,0.5439075377652998,0.013094964799062374
"(2, 3, 7, 11)",0.5466666666666666,0.5335053555176285,0.5466666666666666,0.5362119988651515,0.5052460356940858,0.03846855284582629
"(2, 3, 8, 9)",0.5233333333333333,0.5067118226600985,0.5233333333333333,0.5105021020403718,0.5395102265955842,0.012699047752705509
"(2, 3, 8, 10)",0.5166666666666667,0.5076698360571847,0.5166666666666667,0.5101463722078204,0.5434600631623739,0.011429331329611228
"(2, 3, 8, 11)",0.5366666666666666,0.5214129283729718,0.5366666666666666,0.5237331990181646,0.4976772760071567,0.04427554947882606
"(2, 3, 9, 10)",0.5183333333333333,0.5074573451133934,0.5183333333333333,0.511062609098089,0.5493364997808018,0.014122728856058513
"(2, 3, 9, 11)",0.5483333333333333,0.5343601435535228,0.5483333333333333,0.5349721353258232,0.483025040072748,0.03851706261735564
"(2, 3, 10, 11)",0.5533333333333333,0.5380910135052022,0.5533333333333333,0.5403285224108396,0.48740296034823344,0.0392388822922977
"(2, 4, 5, 6)",0.54,0.5356624917600528,0.54,0.5374738480429537,0.5764610785153284,0.021610171351845644
"(2, 4, 5, 7)",0.535,0.5239578369567199,0.535,0.5263664963407755,0.5782315216741134,0.016774947376092614
"(2, 4, 5, 8)",0.5216666666666666,0.5141652543736731,0.5216666666666666,0.5168976229395261,0.5756437648166951,0.018340722754442075
"(2, 4, 5, 9)",0.5283333333333333,0.5213655345201007,0.5283333333333333,0.5238346885707484,0.577608968723949,0.017944184246437775
"(2, 4, 5, 10)",0.53,0.5236305113613487,0.53,0.5257916029316504,0.5719855866824459,0.01660342144215425
"(2, 4, 5, 11)",0.5283333333333333,0.518972912131986,0.5283333333333333,0.5220693581609823,0.5241987229721903,0.047697085985765546
"(2, 4, 6, 7)",0.5316666666666666,0.5171338587339361,0.5316666666666666,0.5211754995243477,0.5564388823394458,0.018840031136654244
"(2, 4, 6, 8)",0.5433333333333333,0.5324501470989191,0.5433333333333333,0.5343201641042024,0.5619262138995081,0.020802250320363914
"(2, 4, 6, 9)",0.5316666666666666,0.5211962372365736,0.5316666666666666,0.5238507277559843,0.5644362898200456,0.02052324359069834
"(2, 4, 6, 10)",0.5316666666666666,0.5198261154384072,0.5316666666666666,0.5223801906749604,0.556886534875216,0.018368041732615265
"(2, 4, 6, 11)",0.5466666666666666,0.5287692914465083,0.5466666666666666,0.5317036689407458,0.5078342619913487,0.04321684220353223
"(2, 4, 7, 8)",0.5466666666666666,0.5341138143839026,0.5466666666666666,0.5359037927241191,0.5581706686413427,0.018693754479947085
"(2, 4, 7, 9)",0.5183333333333333,0.5064489846531274,0.5183333333333333,0.5103020103020104,0.5571783295967435,0.01668446970661975
"(2, 4, 7, 10)",0.5333333333333333,0.5221977869575124,0.5333333333333333,0.525256699040218,0.5591238624601828,0.014849332902355598
"(2, 4, 7, 11)",0.565,0.5487475585037774,0.565,0.5489556357370728,0.5090990881509597,0.045180485787184796
"(2, 4, 8, 9)",0.52,0.5079226259885931,0.52,0.5114655283168672,0.5597660675251359,0.015760619685788867
"(2, 4, 8, 10)",0.5133333333333333,0.5009503825928947,0.5133333333333333,0.5048429876082388,0.5601940944467538,0.01627367140544095
"(2, 4, 8, 11)",0.545,0.5320160448531572,0.545,0.5349257447589317,0.5128740091601343,0.04502452740632903
"(2, 4, 9, 10)",0.5333333333333333,0.5260480433694956,0.5333333333333333,0.5286699925409497,0.5559327088269077,0.015400837092389156
"(2, 4, 9, 11)",0.54,0.517240623171891,0.54,0.5209113711224049,0.5067056831750488,0.04265832085778515
"(2, 4, 10, 11)",0.5416666666666666,0.5233228673716432,0.5416666666666666,0.5274194867630877,0.5044095582495346,0.04412851502640123
"(2, 5, 6, 7)",0.47333333333333333,0.4690304034257893,0.47333333333333333,0.4705625538768542,0.5483442894535796,0.017272662969769446
"(2, 5, 6, 8)",0.4716666666666667,0.4630021141649049,0.4716666666666667,0.4656800718857164,0.5390043256610205,0.013291829562802381
"(2, 5, 6, 9)",0.47833333333333333,0.4744960720088821,0.47833333333333333,0.47600950203504394,0.5337310738133583,0.010633714295913645
"(2, 5, 6, 10)",0.4633333333333333,0.4606307435254803,0.4633333333333333,0.46180425265791114,0.53283580659987,0.010837739126807126
"(2, 5, 6, 11)",0.5116666666666667,0.5058423142370958,0.5116666666666667,0.5081096315084901,0.4942142674883378,0.055604025341087236
"(2, 5, 7, 8)",0.4683333333333333,0.4582538594459223,0.4683333333333333,0.4607731970418458,0.5435961515018667,0.01444145113849015
"(2, 5, 7, 9)",0.4683333333333333,0.461823335877621,0.4683333333333333,0.4631025720277188,0.5392569865142047,0.013767614300688735
"(2, 5, 7, 10)",0.48333333333333334,0.4769768684872856,0.48333333333333334,0.4794268174252998,0.5404440522350258,0.014713686927897048
"(2, 5, 7, 11)",0.53,0.5221400452195984,0.53,0.5240273650535344,0.4962569554706021,0.05074187393417885
"(2, 5, 8, 9)",0.4816666666666667,0.4711784155249736,0.4816666666666667,0.47295410327119525,0.5340616048936833,0.012552692010468798
"(2, 5, 8, 10)",0.48833333333333334,0.48525349610984486,0.48833333333333334,0.48660441327344833,0.5339645254909622,0.011391906927037457
"(2, 5, 8, 11)",0.5216666666666666,0.5159682904743315,0.5216666666666666,0.5179511261977484,0.4922101038597798,0.0542213605051415
"(2, 5, 9, 10)",0.47,0.45906620083835264,0.47,0.46218570953671173,0.5279712475666737,0.01204823427870931
"(2, 5, 9, 11)",0.5133333333333333,0.50841894430498,0.5133333333333333,0.5102533946059551,0.48668374821972515,0.052746390195501425
"(2, 5, 10, 11)",0.54,0.5348154409978989,0.54,0.5361731844305572,0.48473781027512963,0.04927475813271126
"(2, 6, 7, 8)",0.4716666666666667,0.45381587164528875,0.4716666666666667,0.45884200501542516,0.5187292187688106,0.014278554835758453
"(2, 6, 7, 9)",0.49,0.4749874350127965,0.49,0.47676249796202247,0.5261619582607405,0.01252548126058685
"(2, 6, 7, 10)",0.48333333333333334,0.4741145005521406,0.48333333333333334,0.47726035185590915,0.5252864832368331,0.013574216813292728
"(2, 6, 7, 11)",0.5316666666666666,0.5200270178993582,0.5316666666666666,0.5201711322726287,0.47913375855497325,0.04506547431355126
"(2, 6, 8, 9)",0.4866666666666667,0.4684204255069531,0.4866666666666667,0.47143600573548866,0.5165305139684854,0.01335562782533414
"(2, 6, 8, 10)",0.495,0.48849894075908007,0.495,0.49011968711714254,0.5223678470050117,0.0140612578332052
"(2, 6, 8, 11)",0.5433333333333333,0.5330410771878878,0.5433333333333333,0.5331417103965119,0.47897834367993886,0.04906933793838722
"(2, 6, 9, 10)",0.4716666666666667,0.46240053520020846,0.4716666666666667,0.46486581400510346,0.5222314255146612,0.010716552765076092
"(2, 6, 9, 11)",0.5166666666666667,0.505157062496512,0.5166666666666667,0.5066964694913878,0.46039538949499625,0.04017000011820844
"(2, 6, 10, 11)",0.5283333333333333,0.519747500139657,0.5283333333333333,0.5214800421916572,0.4638003237620607,0.04143038448867706
"(2, 7, 8, 9)",0.49333333333333335,0.4803095041114323,0.49333333333333335,0.4826237480586133,0.5155767144208134,0.011468563280718078
"(2, 7, 8, 10)",0.48,0.474677168327054,0.48,0.47700424293486643,0.518573474528724,0.012945378254583617
"(2, 7, 8, 11)",0.5516666666666666,0.5407453334812238,0.5516666666666666,0.539154711746654,0.48530233061739664,0.048918820275921295
"(2, 7, 9, 10)",0.4866666666666667,0.4802574167992764,0.4866666666666667,0.4825620715599115,0.5242551163264364,0.011813943171650177
"(2, 7, 9, 11)",0.5533333333333333,0.5409494459830578,0.5533333333333333,0.5385735957164528,0.47098077719552095,0.0414187749358581
"(2, 7, 10, 11)",0.5566666666666666,0.5498700216479625,0.5566666666666666,0.5503896891516039,0.4670501800907533,0.043880938851937334
"(2, 8, 9, 10)",0.49666666666666665,0.4871087422524832,0.49666666666666665,0.4903150268788208,0.5161995134483158,0.01089194426676412
"(2, 8, 9, 11)",0.5216666666666666,0.5061356537260152,0.5216666666666666,0.5068957721244727,0.46300324519221664,0.04605362058544114
"(2, 8, 10, 11)",0.5483333333333333,0.5408315008309588,0.5483333333333333,0.539698377343847,0.4688014216455684,0.045043914572724664
"(2, 9, 10, 11)",0.54,0.5300172848476842,0.54,0.527625125984351,0.45728178429542005,0.03989064642627646
"(3, 4, 5, 6)",0.545,0.5352687031420063,0.545,0.5386079086444071,0.5761301423538472,0.021473800929151243
"(3, 4, 5, 7)",0.56,0.5522354176691416,0.56,0.5548810695222144,0.580508013413865,0.01956266000823743
"(3, 4, 5, 8)",0.5466666666666666,0.5387768379795677,0.5466666666666666,0.5414539425237023,0.5795159393756298,0.022467702903053888
"(3, 4, 5, 9)",0.565,0.5582789120497721,0.565,0.5600579015673355,0.575935510322755,0.018989286049408957
"(3, 4, 5, 10)",0.555,0.5479636104636104,0.555,0.5505386006011788,0.5755463560489218,0.019433569834045622
"(3, 4, 5, 11)",0.5633333333333334,0.5551093462255535,0.5633333333333334,0.5580617012829293,0.5308725485964885,0.04434011615510438
"(3, 4, 6, 7)",0.5483333333333333,0.540226762298051,0.5483333333333333,0.5430626980416601,0.5658759898934144,0.023051258877458968
"(3, 4, 6, 8)",0.54,0.5337860549148128,0.54,0.5362411308652413,0.565136739497987,0.02462868657491707
"(3, 4, 6, 9)",0.5516666666666666,0.5426941585312627,0.5516666666666666,0.5456114941196918,0.5635800504723549,0.02198045676581705
"(3, 4, 6, 10)",0.54,0.5321004060538944,0.54,0.5350967447023868,0.5643776741981475,0.01968474358613654
"(3, 4, 6, 11)",0.56,0.5435725223720981,0.56,0.5471891128036744,0.5177771228334783,0.03927873423426848
"(3, 4, 7, 8)",0.5516666666666666,0.5413504968383017,0.5516666666666666,0.5444597069597069,0.5644360740291492,0.018757254660026708
"(3, 4, 7, 9)",0.5466666666666666,0.5352614305959573,0.5466666666666666,0.5389785652943548,0.5618091378737252,0.018169559864380867
"(3, 4, 7, 10)",0.5516666666666666,0.5426894913652269,0.5516666666666666,0.5457649403021919,0.5633462315716468,0.018744699399968184
"(3, 4, 7, 11)",0.545,0.5226571403524152,0.545,0.5273273273273273,0.5155587318461177,0.03859421957213172
"(3, 4, 8, 9)",0.545,0.5340171416194809,0.545,0.5371261398884449,0.5547068423886008,0.01720325597593886
"(3, 4, 8, 10)",0.5383333333333333,0.5271139571442429,0.5383333333333333,0.5307660085050583,0.561984125361639,0.018639639709716112
"(3, 4, 8, 11)",0.55,0.5343001280300183,0.55,0.5386856309800305,0.5163958490917475,0.042990227331023666
"(3, 4, 9, 10)",0.5533333333333333,0.5458604600488248,0.5533333333333333,0.5485268029976705,0.5662260557285668,0.018825626307746462
"(3, 4, 9, 11)",0.5516666666666666,0.5358098405128855,0.5516666666666666,0.5405079381016513,0.509332301322836,0.03872757703223031
"(3, 4, 10, 11)",0.565,0.5506058133562187,0.565,0.5534190884330941,0.5095266607759539,0.03757895910292187
"(3, 5, 6, 7)",0.49166666666666664,0.48185423013067463,0.49166666666666664,0.48515909301485977,0.5406583742389585,0.01902634413750415
"(3, 5, 6, 8)",0.485,0.47499713323673215,0.485,0.47716281915064884,0.5369614597459119,0.021662820648873884
"(3, 5, 6, 9)",0.505,0.4984582668793195,0.505,0.5004552407606335,0.5298785665124329,0.017361284527825992
"(3, 5, 6, 10)",0.505,0.4953847872491387,0.505,0.4977015118559744,0.5329333933004876,0.018583098662217388
"(3, 5, 6, 11)",0.52,0.5097381541098039,0.52,0.5126042716387754,0.5005178867938243,0.04597242700031722
"(3, 5, 7, 8)",0.47,0.45401472692821226,0.47,0.4580265464165784,0.5434602751674651,0.018801283186875878
"(3, 5, 7, 9)",0.47333333333333333,0.4602637672405114,0.47333333333333333,0.46383768587267393,0.534840182233519,0.017622460681437607
"(3, 5, 7, 10)",0.5066666666666667,0.49622659262107827,0.5066666666666667,0.49890101808210613,0.5375254917193083,0.01848153216474974
"(3, 5, 7, 11)",0.5,0.48509728156781184,0.5,0.4895393602894953,0.5054797864503003,0.0457323765075402
"(3, 5, 8, 9)",0.49166666666666664,0.47650761229840194,0.49166666666666664,0.4783048949071096,0.5305792963399591,0.019915005700786897
"(3, 5, 8, 10)",0.5,0.4884426234630262,0.5,0.491370157998532,0.530753920390574,0.01530494242624372
"(3, 5, 8, 11)",0.5166666666666667,0.5087278506649442,0.5166666666666667,0.5110666340120106,0.4990974261824773,0.046358046491688926
"(3, 5, 9, 10)",0.515,0.49760410653656845,0.515,0.5000761722288991,0.5297811691020751,0.016381190988847907
"(3, 5, 9, 11)",0.5183333333333333,0.5063829787234042,0.5183333333333333,0.5078307131515245,0.49111923166326327,0.04306554771183495
"(3, 5, 10, 11)",0.54,0.5260095948570205,0.54,0.5284078629762546,0.4961978136217815,0.04196072207556048
"(3, 6, 7, 8)",0.4866666666666667,0.4696327683615819,0.4866666666666667,0.4706496606250466,0.5291196867170481,0.0184193718089685
"(3, 6, 7, 9)",0.49333333333333335,0.47636555608898523,0.49333333333333335,0.4762338133619164,0.5231073813358289,0.01765125677298427
"(3, 6, 7, 10)",0.49166666666666664,0.48161742274505703,0.49166666666666664,0.4849082581701892,0.521414509325574,0.018220324958836027
"(3, 6, 7, 11)",0.5133333333333333,0.495448310263125,0.5133333333333333,0.49595827665197645,0.4904380706628112,0.038198695658945715
"(3, 6, 8, 9)",0.47833333333333333,0.4636159169784444,0.47833333333333333,0.46577637880098116,0.5146818636458971,0.015827515472432913
"(3, 6, 8, 10)",0.495,0.48643326894757516,0.495,0.48745016633162663,0.5188265707495062,0.018565701536306153
"(3, 6, 8, 11)",0.515,0.4977252896929156,0.515,0.4964519694445204,0.4865466793566857,0.042090948476782464
"(3, 6, 9, 10)",0.5066666666666667,0.4911291419317157,0.5066666666666667,0.4925854039772183,0.5084945632051535,0.017806949926159988
"(3, 6, 9, 11)",0.5333333333333333,0.5187069812824998,0.5333333333333333,0.5162288715162145,0.4761366728678156,0.038922460152996
"(3, 6, 10, 11)",0.5483333333333333,0.5285207188084391,0.5483333333333333,0.5266502044876201,0.4836277970475262,0.03575575968334781
"(3, 7, 8, 9)",0.48,0.4620364195026462,0.48,0.46560149653256067,0.5193323240376672,0.013918540882496758
"(3, 7, 8, 10)",0.49166666666666664,0.48452372019864326,0.49166666666666664,0.48737881075135436,0.5291001746770518,0.018336130623618753
"(3, 7, 8, 11)",0.505,0.48752736634799004,0.505,0.4855368063807655,0.4986885100055046,0.03999711093331579
"(3, 7, 9, 10)",0.505,0.49476424484723985,0.505,0.4976780503803697,0.5155185795961759,0.0141210923359244
"(3, 7, 9, 11)",0.525,0.5078649352411557,0.525,0.5084985082790717,0.48530108508748615,0.03616996259558142
"(3, 7, 10, 11)",0.525,0.5008092280390417,0.525,0.5045148841229323,0.4863518391063077,0.03625981548086159
"(3, 8, 9, 10)",0.5133333333333333,0.49013985850584635,0.5133333333333333,0.4862378510986768,0.5137281511717446,0.014744549776701596
"(3, 8, 9, 11)",0.5216666666666666,0.5072668085321984,0.5216666666666666,0.5060683111215025,0.4816622069881421,0.036890690942822525
"(3, 8, 10, 11)",0.53,0.5060369079881275,0.53,0.5088665442888846,0.48934824334852955,0.0373367915606435
"(3, 9, 10, 11)",0.545,0.5303065144397557,0.545,0.5315107805159351,0.48407484385446464,0.03729671204467452
"(4, 5, 6, 7)",0.5433333333333333,0.5350227292595506,0.5433333333333333,0.5353087473588257,0.5659536367580483,0.022147260629899516
"(4, 5, 6, 8)",0.53,0.5232441687665569,0.53,0.5246491734951938,0.5656616792468974,0.020671459131081076
"(4, 5, 6, 9)",0.5233333333333333,0.5180305369703209,0.5233333333333333,0.5194038077711247,0.5604078675089326,0.01611695126501541
"(4, 5, 6, 10)",0.5283333333333333,0.5213109050065332,0.5283333333333333,0.520857233648809,0.5521575833842524,0.016010815013802984
"(4, 5, 6, 11)",0.5383333333333333,0.5346740802461494,0.5383333333333333,0.5353936440795618,0.5214939695908984,0.04961385059131704
"(4, 5, 7, 8)",0.545,0.5366950910588261,0.545,0.5374995975401655,0.5712849552858547,0.01906635656665994
"(4, 5, 7, 9)",0.55,0.5434790012978539,0.55,0.5447724902493487,0.5607577932692926,0.01527838415467859
