0,1,2,3,4,5,6,7,8,9,10,11
0.6382252559726963,0.6248715313463514,0.03838217086256707,0.08851674641148324,0.012408088235294117,0.568,0.16666666666666666,0.25,0.7142857142857142,1.0,0.0,0.19402985074626866
0.5597269624573379,0.48304213771839677,0.385885266198927,0.06937799043062201,0.3244485294117647,0.648,0.5,0.625,0.0,0.0,0.0,0.26865671641791045
0.3651877133105802,0.28674203494347383,0.0610813041683863,0.11901913875598083,0.030330882352941176,0.4,0.5,0.125,0.14285714285714285,0.0,0.0,0.28358208955223885
0.4402730375426621,0.24152106885919833,0.10730499380932729,0.09449760765550239,0.03630514705882353,0.49600000000000005,0.5,0.125,0.42857142857142855,0.0,0.0,0.29850746268656714
0.4880546075085324,0.3936279547790339,0.08089145687164673,0.07296650717703348,0.017003676470588234,0.504,0.5,0.25,0.2857142857142857,0.0,0.0,0.28358208955223885
1.0,0.9064748201438848,0.1725134131242262,0.0819377990430622,0.043198529411764705,0.35200000000000004,0.16666666666666666,0.125,0.2857142857142857,0.0,0.0,0.28358208955223885
0.40273037542662116,0.22404933196300103,0.033842344201403224,0.05622009569377989,0.16865808823529413,0.76,0.3333333333333333,0.5,0.14285714285714285,1.0,0.0,0.31343283582089554
0.4709897610921502,0.3627954779033916,0.1101939744118861,0.08313397129186603,0.01838235294117647,0.512,0.16666666666666666,0.125,0.14285714285714285,0.0,0.0,0.34328358208955223
0.4129692832764505,0.2476875642343268,0.12298803136607513,0.08313397129186603,0.022977941176470586,0.608,0.3333333333333333,0.25,0.14285714285714285,0.0,0.0,0.34328358208955223
0.33788395904436863,0.237410071942446,0.09286009079653323,0.08971291866028708,0.01884191176470588,0.392,0.16666666666666666,0.125,0.2857142857142857,0.0,1.0,0.35820895522388063
0.7337883959044369,0.670092497430627,0.10689228229467602,0.09509569377990432,0.011948529411764705,0.392,0.16666666666666666,0.125,0.14285714285714285,0.0,0.0,0.34328358208955223
0.4402730375426621,0.23432682425488183,0.08089145687164673,0.0813397129186603,0.024356617647058824,0.44,0.16666666666666666,0.0,0.42857142857142855,0.0,0.0,0.31343283582089554
0.3890784982935154,0.20349434737923944,0.019810152703260423,0.07236842105263158,0.022518382352941176,0.544,0.5,0.375,0.0,1.0,0.0,0.35820895522388063
0.4334470989761092,0.39876670092497435,0.06974824597606273,0.09090909090909091,0.01884191176470588,0.392,0.16666666666666666,0.25,0.2857142857142857,0.0,0.0,0.34328358208955223
0.3720136518771331,0.36793422404933196,0.026000825423029304,0.05322966507177035,0.01332720588235294,0.68,0.16666666666666666,0.25,0.2857142857142857,0.0,0.0,0.35820895522388063
0.3720136518771331,0.23843782117163415,0.06479570780024763,0.07535885167464115,0.011029411764705881,0.52,0.3333333333333333,0.125,0.2857142857142857,0.0,0.0,0.4029850746268656
0.39590443686006827,0.223021582733813,0.05984316962443253,0.05801435406698566,0.010569852941176471,0.584,0.5,0.125,0.0,0.0,0.0,0.3880597014925373
0.34812286689419797,0.22404933196300103,0.11762278167560876,0.06339712918660287,0.04641544117647059,0.512,0.5,0.25,0.14285714285714285,0.0,0.0,0.35820895522388063
0.41638225255972694,0.3268242548818088,0.08460586050350806,0.09031100478468898,0.03308823529411765,0.552,0.5,0.375,0.0,0.0,0.0,0.3731343283582089
0.37883959044368604,0.21068859198355605,0.09038382170862568,0.06997607655502394,0.029411764705882353,0.528,0.5,0.25,0.14285714285714285,0.0,0.0,0.4029850746268656
0.4812286689419795,0.31140801644398775,0.1473380107304994,0.08851674641148324,0.019761029411764705,0.544,0.5,0.125,0.0,0.0,0.0,0.417910447761194
0.5119453924914675,0.460431654676259,0.1522905489063145,0.0861244019138756,0.10386029411764705,0.408,0.3333333333333333,0.375,0.2857142857142857,0.0,0.0,0.3731343283582089
0.4061433447098976,0.2959917780061665,0.04333470903838217,0.10645933014354067,0.011029411764705881,0.336,0.16666666666666666,0.25,0.0,0.0,1.0,0.3731343283582089
0.41979522184300344,0.3268242548818088,0.060668592653735046,0.09150717703349281,0.03952205882352941,0.48,0.5,0.0,0.0,0.0,0.0,0.3880597014925373
0.47440273037542663,0.35765673175745116,0.07965332232769295,0.09629186602870812,0.01332720588235294,0.44,0.16666666666666666,0.0,0.2857142857142857,0.0,1.0,0.3880597014925373
0.47440273037542663,0.30832476875642345,0.20222864217911682,0.07535885167464115,0.21001838235294118,0.456,0.3333333333333333,0.625,0.14285714285714285,0.0,0.0,0.417910447761194
0.43686006825938567,0.3371017471736897,0.09946347503095337,0.08373205741626794,0.035386029411764705,0.64,0.5,0.125,0.0,0.0,0.0,0.3880597014925373
0.3651877133105802,0.20966084275436792,0.06562113082955015,0.08492822966507177,0.012867647058823529,0.384,0.3333333333333333,0.375,0.0,0.0,0.0,0.4328358208955224
0.5119453924914675,0.23432682425488183,0.09162195625257945,0.057416267942583726,0.035845588235294115,0.6,0.3333333333333333,0.25,0.5714285714285714,0.0,0.0,0.4029850746268656
0.8191126279863481,0.709146968139774,0.03796945934791581,0.06578947368421051,0.03170955882352941,0.35200000000000004,0.5,0.25,0.2857142857142857,0.0,1.0,0.417910447761194
0.4880546075085324,0.4707091469681397,0.05323978539001239,0.08552631578947367,0.014246323529411764,0.4,0.3333333333333333,0.25,0.5714285714285714,0.0,0.0,0.417910447761194
0.4232081911262799,0.3268242548818088,0.08955839867932316,0.07715311004784689,0.034926470588235295,0.368,0.5,0.25,0.5714285714285714,0.0,0.0,0.4029850746268656
0.4061433447098976,0.2959917780061665,0.03425505571605448,0.04964114832535885,0.009650735294117647,0.47200000000000003,0.3333333333333333,0.125,0.14285714285714285,0.0,0.0,0.4029850746268656
0.5767918088737202,0.3905447070914697,0.08543128353281057,0.09509569377990432,0.03676470588235294,0.536,0.5,0.5,0.0,1.0,0.0,0.4328358208955224
0.5255972696245734,0.35354573484069884,0.06727197688815519,0.052033492822966515,0.022518382352941176,0.456,0.16666666666666666,0.25,0.42857142857142855,0.0,0.0,0.4328358208955224
0.3720136518771331,0.29393627954779034,0.042509286009079654,0.062200956937799035,0.012408088235294117,0.384,0.16666666666666666,0.0,0.0,0.0,1.0,0.4626865671641791
0.3856655290102389,0.17471736896197332,0.09492364836978952,0.056818181818181795,0.02022058823529412,0.616,0.3333333333333333,0.125,0.0,0.0,0.0,0.4626865671641791
0.6518771331058021,0.5344295991778006,0.07593891869583162,0.04964114832535885,0.015625,0.312,0.3333333333333333,0.375,0.0,0.0,0.0,0.4626865671641791
0.3924914675767918,0.3268242548818088,0.11267024349979365,0.09270334928229665,0.04181985294117647,0.56,0.5,0.375,0.2857142857142857,1.0,0.0,0.4328358208955224
0.4402730375426621,0.28982528263103813,0.049525381758151056,0.09090909090909091,0.02022058823529412,0.4,0.5,0.25,0.0,0.0,0.0,0.4776119402985074
0.4232081911262799,0.23432682425488183,0.052414362360709864,0.07894736842105263,0.012867647058823529,0.504,0.5,0.25,0.14285714285714285,0.0,0.0,0.4328358208955224
0.33447098976109213,0.2651593011305242,0.08336772595955427,0.054425837320574155,0.017922794117647058,0.44799999999999995,0.5,0.25,0.2857142857142857,0.0,0.0,0.417910447761194
0.4948805460750853,0.35662898252826314,0.08378043747420554,0.05921052631578946,0.019761029411764705,0.43200000000000005,0.5,0.25,0.0,0.0,0.0,0.4626865671641791
0.41638225255972694,0.3371017471736897,0.05571605447791994,0.0639952153110048,0.021139705882352942,0.408,0.5,0.0,0.2857142857142857,0.0,0.0,0.4328358208955224
0.32764505119453924,0.2261048304213772,0.04416013206768469,0.10167464114832533,0.006893382352941176,0.46399999999999997,0.16666666666666666,0.0,0.0,1.0,1.0,0.4626865671641791
0.6177474402730375,0.40904419321685503,0.1333058192323566,0.07177033492822965,0.04963235294117647,0.336,0.5,0.0,0.0,0.0,0.0,0.4328358208955224
0.3822525597269625,0.3062692702980473,0.06644655385885266,0.07476076555023922,0.010569852941176471,0.688,0.3333333333333333,0.125,0.42857142857142855,0.0,0.0,0.4626865671641791
0.33788395904436863,0.22199383350462487,0.021460998761865458,0.06698564593301437,0.017922794117647058,0.52,0.5,0.125,0.0,0.0,0.0,0.4925373134328358
0.3993174061433447,0.20349434737923944,0.03219149814279819,0.08433014354066984,0.021139705882352942,0.44799999999999995,0.3333333333333333,0.5,0.0,0.0,0.0,0.4776119402985074
0.4641638225255973,0.34737923946557037,0.0841931489888568,0.07296650717703348,0.059742647058823525,0.64,0.5,0.125,0.42857142857142855,0.0,0.0,0.4925373134328358
0.36860068259385664,0.23432682425488183,0.036318613289310776,0.06698564593301437,0.011948529411764705,0.48,0.3333333333333333,0.125,0.14285714285714285,0.0,0.0,0.4776119402985074
0.4129692832764505,0.2579650565262076,0.03425505571605448,0.07834928229665072,0.019761029411764705,0.32,0.16666666666666666,0.375,0.14285714285714285,0.0,0.0,0.5074626865671642
0.4232081911262799,0.2651593011305242,0.0771770532397854,0.06758373205741625,0.03722426470588235,0.408,0.5,0.375,0.0,0.0,0.0,0.4776119402985074
0.3447098976109215,0.15210688591983557,0.0800660338423442,0.04605263157894737,0.06893382352941177,0.792,0.16666666666666666,0.25,0.2857142857142857,0.0,0.0,0.4776119402985074
0.42662116040955633,0.2199383350462487,0.0751134956665291,0.06638755980861244,0.01332720588235294,0.49600000000000005,0.3333333333333333,0.25,0.2857142857142857,0.0,0.0,0.5223880597014925
0.40273037542662116,0.2548818088386433,0.054065208419314906,0.06698564593301437,0.027573529411764705,0.36,0.16666666666666666,0.125,0.0,0.0,1.0,0.4925373134328358
0.4334470989761092,0.2857142857142858,0.2294676021460999,0.07057416267942582,0.03814338235294117,0.68,0.3333333333333333,0.375,0.2857142857142857,1.0,0.0,0.5223880597014925
0.4129692832764505,0.2857142857142858,0.07924061081304169,0.07057416267942582,0.030330882352941176,0.41600000000000004,0.5,0.75,0.14285714285714285,1.0,0.0,0.5074626865671642
0.447098976109215,0.3268242548818088,0.07428807263722659,0.08492822966507177,0.043198529411764705,0.41600000000000004,0.5,0.25,0.42857142857142855,0.0,0.0,0.5522388059701493
0.5392491467576792,0.3268242548818088,0.12340074288072637,0.05980861244019137,0.015165441176470588,0.41600000000000004,0.3333333333333333,0.375,0.2857142857142857,0.0,0.0,0.5074626865671642
0.4709897610921502,0.3268242548818088,0.02434997936442427,0.0430622009569378,0.012408088235294117,0.32,0.16666666666666666,0.375,0.42857142857142855,1.0,0.0,0.582089552238806
0.40955631399317405,0.2826310380267215,0.09822534048699959,0.054425837320574155,0.08272058823529412,0.512,0.5,0.375,0.2857142857142857,0.0,0.0,0.582089552238806
0.41979522184300344,0.28365878725590954,0.04457284358233595,0.07655502392344496,0.017003676470588234,0.44799999999999995,0.5,0.125,0.0,0.0,0.0,0.5671641791044776
0.658703071672355,0.5056526207605343,0.06314486174164259,0.06758373205741625,0.030790441176470586,0.29600000000000004,0.3333333333333333,0.375,0.42857142857142855,0.0,0.0,0.582089552238806
0.42662116040955633,0.2959917780061665,0.07139909203466777,0.06937799043062201,0.025275735294117647,0.52,0.16666666666666666,0.375,0.14285714285714285,0.0,0.0,0.5671641791044776
0.764505119453925,0.696813977389517,0.04416013206768469,0.054425837320574155,0.030790441176470586,0.272,0.16666666666666666,0.125,0.2857142857142857,0.0,0.0,0.6268656716417911
0.4061433447098976,0.24460431654676262,0.23318200577796122,0.08492822966507177,0.029871323529411763,0.49600000000000005,0.5,0.125,0.14285714285714285,0.0,0.0,0.6417910447761194
0.4232081911262799,0.3165467625899281,0.21254643004539828,0.08074162679425836,0.04090073529411765,0.648,0.5,0.125,0.14285714285714285,1.0,0.0,0.31343283582089554
0.41638225255972694,0.25590955806783144,0.04663640115559224,0.0867224880382775,0.011948529411764705,0.552,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.3880597014925373
0.4402730375426621,0.3001027749229188,0.07139909203466777,0.10107655502392346,0.01332720588235294,0.32,0.16666666666666666,0.0,0.0,0.0,1.0,0.5074626865671642
0.3242320819112628,0.19321685508735864,0.049525381758151056,0.06578947368421051,0.006433823529411764,0.304,0.16666666666666666,0.0,0.14285714285714285,1.0,1.0,0.3880597014925373
0.40273037542662116,0.24460431654676262,0.04993809327280231,0.0645933014354067,0.01608455882352941,0.24800000000000003,0.3333333333333333,0.125,0.42857142857142855,0.0,0.0,0.4328358208955224
0.33447098976109213,0.23432682425488183,0.023524556335121752,0.08014354066985646,0.015165441176470588,0.664,0.5,0.375,0.0,0.0,0.0,0.4925373134328358
0.3447098976109215,0.22404933196300103,0.023524556335121752,0.06339712918660287,0.011488970588235293,0.29600000000000004,0.16666666666666666,0.0,0.0,0.0,1.0,0.5522388059701493
0.3856655290102389,0.27029804727646456,0.04746182418489476,0.0639952153110048,0.011029411764705881,0.44799999999999995,0.3333333333333333,0.25,0.0,0.0,0.0,0.582089552238806
0.48464163822525597,0.3062692702980473,0.039207593891869584,0.06698564593301437,0.009650735294117647,0.49600000000000005,0.5,0.125,0.14285714285714285,0.0,0.0,0.4477611940298507
0.5085324232081911,0.43473792394655697,0.06727197688815519,0.06638755980861244,0.029411764705882353,0.512,0.16666666666666666,0.125,1.0,0.0,0.0,0.19402985074626866
0.5290102389078498,0.39465570400822203,0.5559224102352456,0.08851674641148324,0.059742647058823525,0.52,0.5,0.25,0.0,0.0,0.0,0.4477611940298507
0.4539249146757679,0.3001027749229188,0.06727197688815519,0.07416267942583732,0.014705882352941176,0.41600000000000004,0.16666666666666666,0.0,0.42857142857142855,0.0,0.0,0.5970149253731343
