0,1,2,3,4,5,6,7,8,9,10,11
0.3924914675767918,0.2435765673175745,0.016921172100701612,0.0340909090909091,0.007352941176470588,0.336,0.16666666666666666,0.125,0.0,1.0,1.0,0.23880597014925375
0.3174061433447099,0.2548818088386433,0.05530334296326868,0.1220095693779904,0.029871323529411763,0.632,0.16666666666666666,0.0,0.0,0.0,1.0,0.26865671641791045
0.3720136518771331,0.2970195272353545,0.16054477919933968,0.06160287081339713,0.02665441176470588,0.368,0.5,0.25,0.0,0.0,0.0,0.32835820895522383
0.3890784982935154,0.21479958890030837,0.03549319026000826,0.03169856459330142,0.004595588235294118,0.35200000000000004,0.16666666666666666,0.125,0.14285714285714285,1.0,1.0,0.32835820895522383
0.36860068259385664,0.21171634121274407,0.051588939331407346,0.09868421052631576,0.019761029411764705,0.376,0.5,0.25,0.2857142857142857,1.0,0.0,0.32835820895522383
0.8839590443686007,0.8150051387461461,0.1593066446553859,0.08433014354066984,0.012867647058823529,0.368,0.16666666666666666,0.0,0.42857142857142855,0.0,0.0,0.3731343283582089
0.3720136518771331,0.28468653648509756,0.0420965744944284,0.06160287081339713,0.05376838235294117,0.6559999999999999,0.3333333333333333,0.375,0.0,0.0,0.0,0.3731343283582089
0.3993174061433447,0.24460431654676262,0.15765579859678086,0.06758373205741625,0.0390625,0.552,0.5,0.375,0.14285714285714285,0.0,0.0,0.32835820895522383
0.4641638225255973,0.3165467625899281,0.1312422616591003,0.07057416267942582,0.030790441176470586,0.5760000000000001,0.5,0.25,0.14285714285714285,0.0,0.0,0.32835820895522383
0.4334470989761092,0.28674203494347383,0.11267024349979365,0.09031100478468898,0.030790441176470586,0.584,0.5,0.375,0.14285714285714285,0.0,0.0,0.3731343283582089
0.552901023890785,0.39876670092497435,0.07924061081304169,0.09090909090909091,0.016544117647058824,0.43200000000000005,0.16666666666666666,0.125,0.14285714285714285,1.0,0.0,0.35820895522388063
