0,1,2,3,4,5,6,7,8,9,10,11
0.5733788395904437,0.539568345323741,0.043747420553033434,0.07416267942583732,0.034466911764705885,0.304,0.5,0.125,0.14285714285714285,1.0,0.0,0.26865671641791045
0.5358361774744027,0.38129496402877694,0.06851011143210896,0.07834928229665072,0.022977941176470586,0.44,0.16666666666666666,0.0,0.0,0.0,0.0,0.32835820895522383
0.3924914675767918,0.25282631038026726,0.05860503508047875,0.07057416267942582,0.02803308823529412,0.312,0.16666666666666666,0.25,0.42857142857142855,0.0,0.0,0.34328358208955223
0.5051194539249146,0.34737923946557037,0.10317787866281469,0.07954545454545453,0.011948529411764705,0.584,0.16666666666666666,0.0,0.7142857142857142,0.0,0.0,0.32835820895522383
0.825938566552901,0.7368961973278518,0.09451093685513827,0.08492822966507177,0.025735294117647058,0.4,0.16666666666666666,0.375,0.0,0.0,0.0,0.34328358208955223
0.46757679180887374,0.2857142857142858,0.0841931489888568,0.0867224880382775,0.02803308823529412,0.408,0.3333333333333333,0.25,0.0,0.0,0.0,0.32835820895522383
0.3720136518771331,0.2435765673175745,0.09327280231118448,0.10885167464114834,0.08685661764705882,0.456,0.16666666666666666,0.625,0.7142857142857142,1.0,0.0,0.35820895522388063
0.37542662116040953,0.23432682425488183,0.11432108955839869,0.04605263157894737,0.027573529411764705,0.624,0.5,0.25,0.0,0.0,0.0,0.32835820895522383
0.5221843003412969,0.4450154162384379,0.17911679735864633,0.09509569377990432,0.03354779411764706,0.672,0.3333333333333333,0.125,0.7142857142857142,0.0,0.0,0.35820895522388063
0.3890784982935154,0.22816032887975335,0.05200165084605861,0.06818181818181818,0.03814338235294117,0.512,0.5,0.625,0.14285714285714285,0.0,0.0,0.4029850746268656
0.46757679180887374,0.34737923946557037,0.059430458109781266,0.06279904306220094,0.03768382352941176,0.488,0.5,0.125,0.14285714285714285,0.0,0.0,0.34328358208955223
0.43686006825938567,0.3247687564234327,0.07924061081304169,0.07535885167464115,0.009191176470588236,0.384,0.5,0.125,0.0,0.0,0.0,0.3880597014925373
0.45051194539249145,0.355601233299075,0.06727197688815519,0.11363636363636362,0.01838235294117647,0.32799999999999996,0.16666666666666666,0.0,0.0,0.0,1.0,0.3880597014925373
0.4129692832764505,0.2754367934224049,0.1312422616591003,0.0825358851674641,0.03768382352941176,0.552,0.3333333333333333,0.0,0.7142857142857142,1.0,0.0,0.34328358208955223
